state,date,total_population,cumulative_total_test_results,cumulative_total_test_results_per_1000,total_test_results_increase,cumulative_positive_tests,positive_tests_increase,cumulative_negative_tests,cumulative_positivity_rate,cumulative_deaths,cumulative_deaths_per_100_000,deaths_increase
Pennsylvania,9/7/2020 0:00,12807060,1748241,136.5060365,9626,139863,547,1608378,8.000212785,7780,60.75,20
Pennsylvania,9/8/2020 0:00,12807060,1755076,137.0397265,6835,140359,496,1614717,7.997317495,7791,60.83,11
Pennsylvania,9/9/2020 0:00,12807060,1766930,137.9653098,11854,141290,931,1625640,7.99635526,7805,60.94,14
Pennsylvania,9/10/2020 0:00,12807060,1781226,139.0815691,14296,141877,587,1639349,7.965131881,7820,61.06,15
Pennsylvania,9/11/2020 0:00,12807060,1794913,140.1502765,13687,142885,1008,1652028,7.960552963,7837,61.19,17
Pennsylvania,9/12/2020 0:00,12807060,1807805,141.1569088,12892,143805,920,1664000,7.954674315,7837,61.19,0
Pennsylvania,9/13/2020 0:00,12807060,1807881,141.162843,76,143881,76,1664000,7.958543732,7837,61.19,0
Pennsylvania,9/14/2020 0:00,12807060,1829672,142.8643264,21791,145063,1182,1684609,7.92836093,7869,61.44,32
Pennsylvania,9/15/2020 0:00,12807060,1841498,143.7877233,11826,146214,1151,1695284,7.939948889,7875,61.49,6
Pennsylvania,9/16/2020 0:00,12807060,1855121,144.8514335,13623,146990,776,1708131,7.923472377,7903,61.71,28
Pennsylvania,9/17/2020 0:00,12807060,1869198,145.9505929,14077,147923,933,1721275,7.913714866,7913,61.79,10
Pennsylvania,9/18/2020 0:00,12807060,1881488,146.9102198,12290,148683,760,1732805,7.902415535,7934,61.95,21
Pennsylvania,9/19/2020 0:00,12807060,1896125,148.0531051,14637,149845,1162,1746280,7.902696288,7956,62.12,22
Pennsylvania,9/20/2020 0:00,12807060,1908910,149.0513826,12785,150578,733,1758332,7.888166545,7981,62.32,25
Pennsylvania,9/21/2020 0:00,12807060,1917993,149.7606008,9083,150812,234,1767181,7.86301097,8004,62.5,23
Pennsylvania,9/22/2020 0:00,12807060,1929562,150.6639307,11569,151646,834,1777916,7.859089265,8023,62.65,19
Pennsylvania,9/23/2020 0:00,12807060,1942956,151.7097601,13394,152544,898,1790412,7.851129928,8062,62.95,39
Pennsylvania,9/24/2020 0:00,12807060,1956867,152.7959579,13911,153397,853,1803470,7.838907805,8079,63.08,17
Pennsylvania,9/25/2020 0:00,12807060,1970600,153.868257,13733,154203,806,1816397,7.825180148,8081,63.1,2
Pennsylvania,9/26/2020 0:00,12807060,1985524,155.0335518,14924,155232,1029,1830292,7.818188045,8103,63.27,22
Pennsylvania,9/27/2020 0:00,12807060,2001220,156.2591258,15696,156150,918,1845070,7.802740328,8106,63.29,3
Pennsylvania,9/28/2020 0:00,12807060,2012317,157.125601,11097,156826,676,1855491,7.793304932,8107,63.3,1
Pennsylvania,9/29/2020 0:00,12807060,2024575,158.0827294,12258,157814,988,1866761,7.794919921,8123,63.43,16
Pennsylvania,9/30/2020 0:00,12807060,2038094,159.138319,13519,158967,1153,1879127,7.799787448,8142,63.57,19
Pennsylvania,10/1/2020 0:00,12807060,2049762,160.049379,11668,160123,1156,1889639,7.811784978,8160,63.71,18
Pennsylvania,10/2/2020 0:00,12807060,2066255,161.3371843,16493,161284,1161,1904971,7.805619345,8179,63.86,19
Pennsylvania,10/3/2020 0:00,12807060,2066255,161.3371843,0,161284,0,1904971,7.805619345,8199,64.02,20
Pennsylvania,10/4/2020 0:00,12807060,2095170,163.5949234,28915,163535,2251,1931635,7.805333219,8216,64.15,17
Pennsylvania,10/5/2020 0:00,12807060,2105159,164.3748839,9989,164207,672,1940952,7.800218416,8227,64.24,11
Pennsylvania,10/6/2020 0:00,12807060,2117235,165.3178013,12076,165243,1036,1951992,7.804660323,8244,64.37,17
Pennsylvania,10/7/2020 0:00,12807060,2134094,166.6341846,16859,166552,1309,1967542,7.804342264,8272,64.59,28
Pennsylvania,10/8/2020 0:00,12807060,2153031,168.1128221,18937,167928,1376,1985103,7.799609016,8299,64.8,27
Pennsylvania,10/9/2020 0:00,12807060,2169073,169.3654125,16042,169308,1380,1999765,7.805546425,8308,64.87,9
Pennsylvania,10/10/2020 0:00,12807060,2190490,171.0376933,21417,171050,1742,2019440,7.808755119,8344,65.15,36
Pennsylvania,10/11/2020 0:00,12807060,2205861,172.2378907,15371,172216,1166,2033645,7.807200907,8350,65.2,6
Pennsylvania,10/12/2020 0:00,12807060,2218010,173.1865081,12149,173304,1088,2044706,7.813490471,8368,65.34,18
Pennsylvania,10/13/2020 0:00,12807060,2234739,174.4927407,16729,174646,1342,2060093,7.815051333,8384,65.46,16
Pennsylvania,10/14/2020 0:00,12807060,2250651,175.7351804,15912,175922,1276,2074729,7.816493983,8411,65.67,27
Pennsylvania,10/15/2020 0:00,12807060,2266717,176.9896448,16066,177520,1598,2089197,7.831590798,8432,65.84,21
Pennsylvania,10/16/2020 0:00,12807060,2282130,178.1931216,15413,179086,1566,2103044,7.847318076,8457,66.03,25
Pennsylvania,10/17/2020 0:00,12807060,2300793,179.6503647,18663,180943,1857,2119850,7.864375457,8466,66.1,9
Pennsylvania,10/18/2020 0:00,12807060,2314863,180.7489775,14070,182212,1269,2132651,7.871394549,8492,66.31,26
Pennsylvania,10/19/2020 0:00,12807060,2327281,181.718599,12418,183315,1103,2143966,7.876788407,8500,66.37,8
Pennsylvania,10/20/2020 0:00,12807060,2340511,182.7516229,13230,184872,1557,2155639,7.898787914,8533,66.63,33
Pennsylvania,10/21/2020 0:00,12807060,2353833,183.7918304,13322,186297,1425,2167536,7.91462266,8562,66.85,29
Pennsylvania,10/22/2020 0:00,12807060,2373439,185.3227048,19606,188360,2063,2185079,7.936163516,8592,67.09,30
Pennsylvania,10/23/2020 0:00,12807060,2391447,186.7288043,18008,190579,2219,2200868,7.969191874,8625,67.35,33
Pennsylvania,10/24/2020 0:00,12807060,2407679,187.9962302,16232,192622,2043,2215057,8.000318979,8654,67.57,29
Pennsylvania,10/25/2020 0:00,12807060,2424265,189.2912971,16586,194288,1666,2229977,8.014305367,8666,67.67,12
Pennsylvania,10/26/2020 0:00,12807060,2437125,190.2954308,12860,195695,1407,2241430,8.029748166,8673,67.72,7
Pennsylvania,10/27/2020 0:00,12807060,2452969,191.5325609,15844,198446,2751,2254523,8.090032936,8696,67.9,23
Pennsylvania,10/28/2020 0:00,12807060,2469920,192.8561278,16951,200674,2228,2269246,8.12471659,8718,68.07,22
Pennsylvania,10/29/2020 0:00,12807060,2485704,194.088573,15784,202876,2202,2282828,8.161711934,8762,68.42,44
Pennsylvania,10/30/2020 0:00,12807060,2503500,195.4781191,17796,205517,2641,2297983,8.209187138,8784,68.59,22
Pennsylvania,10/31/2020 0:00,12807060,2522661,196.974247,19161,208027,2510,2314634,8.246331949,8812,68.81,28
Pennsylvania,11/1/2020 0:00,12807060,2537746,198.152113,15085,209936,1909,2327810,8.272537914,8817,68.84,5
Pennsylvania,11/2/2020 0:00,12807060,2550660,199.1604631,12914,211996,2060,2338664,8.311417437,8823,68.89,6
Pennsylvania,11/3/2020 0:00,12807060,2569217,200.6094295,18557,214871,2875,2354346,8.363287336,8855,69.14,32
Pennsylvania,11/4/2020 0:00,12807060,2591931,202.3829825,22714,217666,2795,2374265,8.397831578,8890,69.41,35
Pennsylvania,11/5/2020 0:00,12807060,2611902,203.9423568,19971,220566,2900,2391336,8.44465068,8937,69.78,47
Pennsylvania,11/6/2020 0:00,12807060,2632316,205.5363214,20414,223950,3384,2408366,8.507717159,8975,70.08,38
Pennsylvania,11/7/2020 0:00,12807060,2654106,207.2377267,21790,227985,4035,2426121,8.589898067,9015,70.39,40
Pennsylvania,11/8/2020 0:00,12807060,2672529,208.6762301,18423,230894,2909,2441635,8.639532069,9020,70.43,5
Pennsylvania,11/9/2020 0:00,12807060,2690152,210.052268,17623,234296,3402,2455856,8.709396346,9024,70.46,4
Pennsylvania,11/10/2020 0:00,12807060,2709442,211.5584685,19290,238657,4361,2470785,8.808345039,9086,70.95,62
Pennsylvania,11/11/2020 0:00,12807060,2732129,213.3299133,22687,243368,4711,2488761,8.907632107,9145,71.41,59
Pennsylvania,11/12/2020 0:00,12807060,2755505,215.1551566,23376,248856,5488,2506649,9.03123021,9194,71.79,49
Pennsylvania,11/13/2020 0:00,12807060,2778371,216.9405781,22866,254387,5531,2523984,9.15597665,9224,72.02,30
Pennsylvania,11/14/2020 0:00,12807060,2798085,218.4798853,19714,259938,5551,2538147,9.289853596,9274,72.41,50
Pennsylvania,11/15/2020 0:00,12807060,2824633,220.5528045,26548,265137,5199,2559496,9.386599958,9312,72.71,38
Pennsylvania,11/16/2020 0:00,12807060,2843234,222.0052065,18601,269613,4476,2573621,9.482617329,9325,72.81,13
Pennsylvania,11/17/2020 0:00,12807060,2863980,223.6250943,20746,275513,5900,2588467,9.619934497,9355,73.05,30
Pennsylvania,11/18/2020 0:00,12807060,2890838,225.7222188,26858,281852,6339,2608986,9.749837244,9465,73.9,110
Pennsylvania,11/19/2020 0:00,12807060,2918505,227.8825117,27667,288978,7126,2629527,9.901576321,9581,74.81,116
Pennsylvania,11/20/2020 0:00,12807060,2944656,229.9244323,26151,295786,6808,2648870,10.04484055,9689,75.65,108
Pennsylvania,11/21/2020 0:00,12807060,2971240,232.0001624,26584,302564,6778,2668676,10.18308854,9801,76.53,112
Pennsylvania,11/22/2020 0:00,12807060,3000624,234.2945219,29384,309639,7075,2690985,10.31915362,9842,76.85,41
Pennsylvania,11/23/2020 0:00,12807060,3019571,235.7739403,18947,314401,4762,2705170,10.41210821,9870,77.07,28
Pennsylvania,11/24/2020 0:00,12807060,3044438,237.7156037,24867,321070,6669,2723368,10.54611721,9951,77.7,81
Pennsylvania,11/25/2020 0:00,12807060,3071050,239.7935201,26612,327829,6759,2743221,10.67481806,10095,78.82,144
Pennsylvania,11/26/2020 0:00,12807060,3101483,242.1697876,30433,336254,8425,2765229,10.84171669,10213,79.75,118
Pennsylvania,11/27/2020 0:00,12807060,3129689,244.3721666,28206,343614,7360,2786075,10.97917397,10234,79.91,21
Pennsylvania,11/28/2020 0:00,12807060,3156131,246.4368091,26442,351667,8053,2804464,11.14234485,10275,80.23,41
Pennsylvania,11/29/2020 0:00,12807060,3176073,247.993919,19942,357196,5529,2818877,11.24646694,10351,80.82,76
Pennsylvania,11/30/2020 0:00,12807060,3189513,249.0433402,13440,361464,4268,2828049,11.33289001,10383,81.07,32
Pennsylvania,12/1/2020 0:00,12807060,3203585,250.1421091,14072,367140,5676,2836445,11.4602859,10563,82.48,180
Pennsylvania,12/2/2020 0:00,12807060,3228055,252.052774,24470,375431,8291,2852624,11.63025413,10757,83.99,194
Pennsylvania,12/3/2020 0:00,12807060,3259394,254.4997837,31339,386837,11406,2872557,11.86837185,10944,85.45,187
Pennsylvania,12/4/2020 0:00,12807060,3291921,257.0395547,32527,398600,11763,2893321,12.10843152,11113,86.77,169
Pennsylvania,12/5/2020 0:00,12807060,3323124,259.4759453,31203,411484,12884,2911640,12.38244495,11262,87.94,149
Pennsylvania,12/6/2020 0:00,12807060,3349150,261.5081057,26026,420114,8630,2929036,12.5438992,11331,88.47,69
Rhode Island,3/1/2020 0:00,1057315,,,0,2,0,2,,,,0
Rhode Island,3/2/2020 0:00,1057315,4,0.003783168,4,2,0,3,50,,,0
Rhode Island,3/3/2020 0:00,1057315,5,0.00472896,1,2,0,5,40,,,0
Rhode Island,3/4/2020 0:00,1057315,7,0.006620544,2,2,0,15,28.57142857,,,0
Rhode Island,3/5/2020 0:00,1057315,19,0.017970047,12,3,1,19,15.78947368,,,0
Rhode Island,3/6/2020 0:00,1057315,23,0.021753215,4,3,0,30,13.04347826,,,0
Rhode Island,3/7/2020 0:00,1057315,36,0.03404851,13,3,0,49,8.333333333,,,0
Rhode Island,3/8/2020 0:00,1057315,55,0.052018556,19,3,0,67,5.454545455,,,0
Rhode Island,3/9/2020 0:00,1057315,73,0.069042811,18,4,1,82,5.479452055,,,0
Rhode Island,3/10/2020 0:00,1057315,89,0.084175482,16,5,1,105,5.617977528,,,0
Rhode Island,3/11/2020 0:00,1057315,116,0.109711864,27,5,0,139,4.310344828,,,0
Rhode Island,3/12/2020 0:00,1057315,150,0.14186879,34,13,8,176,8.666666667,,,0
Rhode Island,3/13/2020 0:00,1057315,201,0.190104179,51,19,6,224,9.452736318,,,0
Rhode Island,3/14/2020 0:00,1057315,257,0.243068527,56,19,0,310,7.392996109,,,0
Rhode Island,3/15/2020 0:00,1057315,347,0.328189802,90,20,1,364,5.763688761,,,0
Rhode Island,3/16/2020 0:00,1057315,402,0.380208358,55,22,2,455,5.472636816,,,0
Rhode Island,3/17/2020 0:00,1057315,499,0.471950176,97,33,11,608,6.613226453,,,0
Rhode Island,3/18/2020 0:00,1057315,673,0.636517972,174,44,11,719,6.537890045,,,0
Rhode Island,3/19/2020 0:00,1057315,798,0.754741964,125,61,17,968,7.644110276,,,0
Rhode Island,3/20/2020 0:00,1057315,1075,1.01672633,277,74,13,1161,6.88372093,,,0
Rhode Island,3/21/2020 0:00,1057315,1286,1.216288429,211,88,14,1284,6.842923795,,,0
Rhode Island,3/22/2020 0:00,1057315,1424,1.346807716,138,113,25,1547,7.935393258,,,0
Rhode Island,3/23/2020 0:00,1057315,1733,1.639057424,309,129,16,1713,7.443739181,,,0
Rhode Island,3/24/2020 0:00,1057315,1916,1.812137348,183,148,19,1951,7.724425887,,,0
Rhode Island,3/25/2020 0:00,1057315,2179,2.060880627,263,176,28,2124,8.077099587,,,0
Rhode Island,3/26/2020 0:00,1057315,2387,2.257605349,208,217,41,2300,9.090909091,,,0
Rhode Island,3/27/2020 0:00,1057315,2603,2.461896407,216,248,31,2502,9.527468306,,,0
Rhode Island,3/28/2020 0:00,1057315,2844,2.689832264,241,312,64,2742,10.97046414,,,0
Rhode Island,3/29/2020 0:00,1057315,3163,2.991539891,319,417,105,3056,13.18368637,3,0.28,3
Rhode Island,3/30/2020 0:00,1057315,3613,3.417146262,450,495,78,3246,13.70052588,4,0.38,1
Rhode Island,3/31/2020 0:00,1057315,3897,3.685751172,284,568,73,3544,14.57531434,8,0.76,4
Rhode Island,4/1/2020 0:00,1057315,4337,4.101899623,440,668,100,4189,15.40235186,10,0.95,2
Rhode Island,4/2/2020 0:00,1057315,5134,4.855695795,797,730,62,4625,14.21893261,12,1.13,2
Rhode Island,4/3/2020 0:00,1057315,5663,5.356019729,529,831,101,5342,14.67420095,14,1.32,2
Rhode Island,4/4/2020 0:00,1057315,6545,6.190208216,882,968,137,5962,14.78991597,17,1.61,3
Rhode Island,4/5/2020 0:00,1057315,7348,6.94967914,803,1150,182,7032,15.65051715,25,2.36,8
Rhode Island,4/6/2020 0:00,1057315,8691,8.219877709,1343,1356,206,8609,15.60234726,27,2.55,2
Rhode Island,4/7/2020 0:00,1057315,10615,10.03958139,1924,1617,261,10095,15.23316062,30,2.84,3
Rhode Island,4/8/2020 0:00,1057315,12528,11.84888136,1913,1890,273,11667,15.0862069,35,3.31,5
Rhode Island,4/9/2020 0:00,1057315,14538,13.74992315,2010,2169,279,13029,14.91952125,43,4.07,8
Rhode Island,4/10/2020 0:00,1057315,16337,15.45140285,1799,2573,404,15403,15.74952562,49,4.63,6
Rhode Island,4/11/2020 0:00,1057315,19330,18.28215811,2993,2853,280,17130,14.75944128,56,5.3,7
Rhode Island,4/12/2020 0:00,1057315,21532,20.36479195,2202,3142,289,18578,14.59223481,63,5.96,7
Rhode Island,4/13/2020 0:00,1057315,23516,22.24124315,1984,3329,187,19431,14.1563191,73,6.9,10
Rhode Island,4/14/2020 0:00,1057315,24612,23.27783111,1096,3596,267,20990,14.61075898,80,7.57,7
Rhode Island,4/15/2020 0:00,1057315,26688,25.24129517,2076,3903,307,22567,14.62455036,87,8.23,7
Rhode Island,4/16/2020 0:00,1057315,28838,27.27474783,2150,4295,392,24657,14.89354324,105,9.93,18
Rhode Island,4/17/2020 0:00,1057315,31779,30.05632191,2941,4585,290,26157,14.42776676,118,11.16,13
Rhode Island,4/18/2020 0:00,1057315,33904,32.06612977,2125,4868,283,27527,14.35818782,150,14.19,32
Rhode Island,4/19/2020 0:00,1057315,35950,34.00122007,2046,5207,339,29289,14.48400556,164,15.51,14
Rhode Island,4/20/2020 0:00,1057315,38378,36.29760289,2428,5585,378,30883,14.55260827,175,16.55,11
Rhode Island,4/21/2020 0:00,1057315,40679,38.47387013,2301,5972,387,32606,14.68079353,186,17.59,11
Rhode Island,4/22/2020 0:00,1057315,43233,40.88942274,2554,6354,382,34528,14.69710638,201,19.01,15
Rhode Island,4/23/2020 0:00,1057315,46041,43.54520649,2808,6773,419,36423,14.71080124,213,20.15,12
Rhode Island,4/24/2020 0:00,1057315,48990,46.33434691,2949,7188,415,39071,14.67238212,202,19.1,-11
Rhode Island,4/25/2020 0:00,1057315,52765,49.90471146,3775,7493,305,40860,14.20070122,215,20.33,13
Rhode Island,4/26/2020 0:00,1057315,55364,52.3628247,2599,7769,276,42746,14.03258435,226,21.37,11
Rhode Island,4/27/2020 0:00,1057315,57989,54.84552853,2625,7972,203,43915,13.74743486,233,22.04,7
Rhode Island,4/28/2020 0:00,1057315,59858,56.61321366,1869,8296,324,45689,13.85946741,239,22.6,6
Rhode Island,4/29/2020 0:00,1057315,62531,59.1413155,2673,8668,372,48143,13.86192449,251,23.74,12
Rhode Island,4/30/2020 0:00,1057315,66350,62.7532949,3819,9016,348,50100,13.58854559,266,25.16,15
Rhode Island,5/1/2020 0:00,1057315,69551,65.78077489,3201,9333,317,52328,13.41892999,279,26.39,13
Rhode Island,5/2/2020 0:00,1057315,73091,69.12887834,3540,9522,189,53623,13.02759574,296,28,17
Rhode Island,5/3/2020 0:00,1057315,75274,71.19354213,2183,9703,181,55233,12.89024099,320,30.27,24
Rhode Island,5/4/2020 0:00,1057315,77717,73.50411183,2443,9994,291,56802,12.85947733,341,32.25,21
Rhode Island,5/5/2020 0:00,1057315,80202,75.85440479,2485,10297,303,58781,12.83883195,355,33.58,14
Rhode Island,5/6/2020 0:00,1057315,83508,78.98119293,3306,10639,342,60718,12.74009676,370,34.99,15
Rhode Island,5/7/2020 0:00,1057315,86825,82.11838478,3317,10910,271,62647,12.56550533,388,36.7,18
Rhode Island,5/8/2020 0:00,1057315,90219,85.3284026,3394,11141,231,64338,12.34884004,399,37.74,11
Rhode Island,5/9/2020 0:00,1057315,93176,88.12510936,2957,11427,286,66604,12.2638877,418,39.53,19
Rhode Island,5/10/2020 0:00,1057315,96976,91.71911871,3800,11613,186,68106,11.97512787,422,39.91,4
Rhode Island,5/11/2020 0:00,1057315,99373,93.98618198,2397,11788,175,69365,11.8623771,430,40.67,8
Rhode Island,5/12/2020 0:00,1057315,101487,95.98558613,2114,12007,219,70916,11.83107196,444,41.99,14
Rhode Island,5/13/2020 0:00,1057315,104485,98.82107035,2998,12203,196,72840,11.6791884,462,43.7,18
Rhode Island,5/14/2020 0:00,1057315,108466,102.586268,3981,12431,228,74767,11.46073424,468,44.26,6
Rhode Island,5/15/2020 0:00,1057315,112203,106.1206925,3737,12663,232,76467,11.2857945,479,45.3,11
Rhode Island,5/16/2020 0:00,1057315,116042,109.7515877,3839,12915,252,78231,11.12959101,489,46.25,10
Rhode Island,5/17/2020 0:00,1057315,120632,114.0927727,4590,13040,125,79768,10.80973539,499,47.2,10
Rhode Island,5/18/2020 0:00,1057315,123631,116.9292027,2999,13177,137,81057,10.65833003,506,47.86,7
Rhode Island,5/19/2020 0:00,1057315,125882,119.0581804,2251,13392,215,82935,10.6385345,532,50.32,26
Rhode Island,5/20/2020 0:00,1057315,129465,122.4469529,3583,13579,187,84460,10.48854903,538,50.88,6
Rhode Island,5/21/2020 0:00,1057315,132561,125.3751247,3096,13748,169,86399,10.37107445,556,52.59,18
Rhode Island,5/22/2020 0:00,1057315,136692,129.2821912,4131,13949,201,87850,10.20469376,579,54.76,23
Rhode Island,5/23/2020 0:00,1057315,140202,132.6019209,3510,14057,108,89167,10.02624784,597,56.46,18
Rhode Island,5/24/2020 0:00,1057315,143184,135.4222725,2982,14141,84,89924,9.876103475,608,57.5,11
Rhode Island,5/25/2020 0:00,1057315,144705,136.860822,1521,14211,70,90674,9.820669638,608,57.5,0
Rhode Island,5/26/2020 0:00,1057315,146224,138.2974799,1519,14365,154,92400,9.823968706,634,59.96,26
Rhode Island,5/27/2020 0:00,1057315,149128,141.0440597,2904,14498,133,93504,9.721849686,655,61.95,21
Rhode Island,5/28/2020 0:00,1057315,151469,143.2581586,2341,14630,132,94575,9.658742053,677,64.03,22
Rhode Island,5/29/2020 0:00,1057315,155185,146.7727215,3716,14808,178,96112,9.542159358,693,65.54,16
Rhode Island,5/30/2020 0:00,1057315,159525,150.8774585,4340,14912,104,97940,9.347751136,711,67.25,18
Rhode Island,5/31/2020 0:00,1057315,163648,154.7769586,4123,14988,76,98790,9.158682049,718,67.91,7
Rhode Island,6/1/2020 0:00,1057315,165474,156.5039747,1826,15087,99,100112,9.117444432,720,68.1,2
Rhode Island,6/2/2020 0:00,1057315,168468,159.3356757,2994,15194,107,101512,9.018923475,732,69.23,12
Rhode Island,6/3/2020 0:00,1057315,171766,162.4548975,3298,15299,105,103136,8.906884948,742,70.18,10
Rhode Island,6/4/2020 0:00,1057315,175501,165.9874304,3735,15416,117,105136,8.783995533,756,71.5,14
Rhode Island,6/5/2020 0:00,1057315,180235,170.4648094,4734,15521,105,106656,8.61153494,772,73.02,16
Rhode Island,6/6/2020 0:00,1057315,183962,173.989776,3727,15589,68,107782,8.474032681,772,73.02,0
Rhode Island,6/7/2020 0:00,1057315,186766,176.6417766,2804,15638,49,108540,8.373044344,772,73.02,0
Rhode Island,6/8/2020 0:00,1057315,188453,178.2373276,1687,15683,45,109424,8.321968873,799,75.57,27
Rhode Island,6/9/2020 0:00,1057315,190419,180.0967545,1966,15751,68,110588,8.271758596,808,76.42,9
Rhode Island,6/10/2020 0:00,1057315,193309,182.8300932,2890,15855,104,111952,8.201894376,812,76.8,4
Rhode Island,6/11/2020 0:00,1057315,196488,185.8367658,3179,15942,87,113390,8.113472578,823,77.84,11
Rhode Island,6/12/2020 0:00,1057315,200175,189.3239006,3687,16023,81,115483,8.004496066,833,78.78,10
Rhode Island,6/13/2020 0:00,1057315,204980,193.8684309,4805,16072,49,116709,7.840764953,833,78.78,0
Rhode Island,6/14/2020 0:00,1057315,208110,196.8287596,3130,16104,32,117593,7.738215367,833,78.78,0
Rhode Island,6/15/2020 0:00,1057315,210220,198.8243806,2110,16180,76,119304,7.696698697,851,80.49,18
Rhode Island,6/16/2020 0:00,1057315,213504,201.9303613,3284,16232,52,120790,7.602667866,865,81.81,14
Rhode Island,6/17/2020 0:00,1057315,216622,204.8793406,3118,16283,51,121997,7.516780382,876,82.85,11
Rhode Island,6/18/2020 0:00,1057315,219563,207.6609147,2941,16354,71,123216,7.448431657,885,83.7,9
Rhode Island,6/19/2020 0:00,1057315,222743,210.668533,3180,16413,59,124397,7.368581729,894,84.55,9
Rhode Island,6/20/2020 0:00,1057315,226642,214.3561758,3899,16449,36,125078,7.257701573,894,84.55,0
Rhode Island,6/21/2020 0:00,1057315,228600,216.2080364,1958,16476,27,125701,7.207349081,894,84.55,0
Rhode Island,6/22/2020 0:00,1057315,229672,217.2219253,1072,16535,59,127297,7.199397402,903,85.41,9
Rhode Island,6/23/2020 0:00,1057315,233518,220.8594411,3846,16612,77,128896,7.113798508,906,85.69,3
Rhode Island,6/24/2020 0:00,1057315,237506,224.6312594,3988,16663,51,130382,7.015822758,912,86.26,6
Rhode Island,6/25/2020 0:00,1057315,241120,228.0493514,3614,16708,45,131788,6.929329794,920,87.01,8
Rhode Island,6/26/2020 0:00,1057315,244091,230.8592993,2971,16777,69,133102,6.873256286,927,87.67,7
Rhode Island,6/27/2020 0:00,1057315,246628,233.2587734,2537,16813,36,134300,6.817149715,927,87.67,0
Rhode Island,6/28/2020 0:00,1057315,249912,236.3647541,3284,16835,22,134878,6.736371203,927,87.67,0
Rhode Island,6/29/2020 0:00,1057315,251398,237.7702009,1486,16871,36,136198,6.710872799,946,89.47,19
Rhode Island,6/30/2020 0:00,1057315,255154,241.3225954,3756,16911,40,137172,6.627762057,950,89.85,4
Rhode Island,7/1/2020 0:00,1057315,257151,243.2113419,1997,16976,65,139063,6.601568728,956,90.42,6
Rhode Island,7/2/2020 0:00,1057315,261389,247.2196082,4238,17035,59,140048,6.517106688,959,90.7,3
Rhode Island,7/3/2020 0:00,1057315,264265,249.9397058,2876,17057,22,140721,6.454505894,960,90.8,1
Rhode Island,7/4/2020 0:00,1057315,266322,251.8851998,2057,17084,27,141673,6.414791118,960,90.8,0
Rhode Island,7/5/2020 0:00,1057315,268696,254.1305098,2374,17108,24,143047,6.367046774,960,90.8,0
Rhode Island,7/6/2020 0:00,1057315,271658,256.9319455,2962,17163,55,144551,6.317870263,960,90.8,0
Rhode Island,7/7/2020 0:00,1057315,274545,259.6624469,2887,17204,41,146066,6.266367991,969,91.65,9
Rhode Island,7/8/2020 0:00,1057315,278058,262.9850139,3513,17204,0,146066,6.187198354,971,91.84,2
Rhode Island,7/9/2020 0:00,1057315,281535,266.2735325,3477,17243,39,147894,6.124638144,974,92.12,3
Rhode Island,7/10/2020 0:00,1057315,285282,269.8174149,3747,17312,69,149343,6.068381461,976,92.31,2
Rhode Island,7/11/2020 0:00,1057315,289789,274.0800991,4507,17312,0,149343,5.974001774,976,92.31,0
Rhode Island,7/12/2020 0:00,1057315,292723,276.8550527,2934,17312,0,149343,5.914123591,976,92.31,0
Rhode Island,7/13/2020 0:00,1057315,294527,278.5612613,1804,17487,175,155756,5.937316443,984,93.07,8
Rhode Island,7/14/2020 0:00,1057315,297749,281.6086029,3222,17588,101,157070,5.906988772,985,93.16,1
Rhode Island,7/15/2020 0:00,1057315,301062,284.7420116,3313,17640,52,158235,5.859258226,987,93.35,2
Rhode Island,7/16/2020 0:00,1057315,305294,288.7446031,4232,17711,71,159677,5.80129318,988,93.44,1
Rhode Island,7/17/2020 0:00,1057315,309068,292.3140218,3774,17793,82,161408,5.756985518,990,93.63,2
Rhode Island,7/18/2020 0:00,1057315,313327,296.3421497,4259,17793,0,161408,5.678731804,990,93.63,0
Rhode Island,7/19/2020 0:00,1057315,316540,299.3809792,3213,17793,0,161408,5.621090541,990,93.63,0
Rhode Island,7/20/2020 0:00,1057315,319187,301.8844904,2647,17904,111,165721,5.609251003,995,94.11,5
Rhode Island,7/21/2020 0:00,1057315,321849,304.4021886,2662,17986,82,166978,5.588334902,996,94.2,1
Rhode Island,7/22/2020 0:00,1057315,326177,308.4955761,4328,18062,76,168794,5.537484249,997,94.3,1
Rhode Island,7/23/2020 0:00,1057315,330072,312.1794356,3895,18148,86,171191,5.498194333,1001,94.67,4
Rhode Island,7/24/2020 0:00,1057315,334238,316.1196048,4166,18224,76,171804,5.45240218,1002,94.77,1
Rhode Island,7/25/2020 0:00,1057315,340063,321.6288429,5825,18224,0,171804,5.359007008,1002,94.77,0
Rhode Island,7/26/2020 0:00,1057315,344434,325.7628994,4371,18224,0,171804,5.290999146,1002,94.77,0
Rhode Island,7/27/2020 0:00,1057315,347435,328.601221,3001,18515,291,178103,5.329054355,1004,94.96,2
Rhode Island,7/28/2020 0:00,1057315,351472,332.4193831,4037,18725,210,182235,5.327593663,1005,95.05,1
Rhode Island,7/29/2020 0:00,1057315,355196,335.9415122,3724,18800,75,183665,5.292852397,1007,95.24,2
Rhode Island,7/30/2020 0:00,1057315,360095,340.5749469,4899,18950,150,185569,5.262500174,1007,95.24,0
Rhode Island,7/31/2020 0:00,1057315,364126,344.3874342,4031,19022,72,186994,5.224015863,1007,95.24,0
